word,association_score,lr_semantic,left_freq,right_freq,total_freq,lr_self_mean_left,lr_self_mean_right,lr_self_mean_weighted,lr_self_mean,eng_word_transl
and,0.97994632927338,right,0,11,11,NA,4.636363636363637,NA,4.636363636363637,and
rückwärtsgewandte,0.9799499565039476,right,0,5,5,NA,3.6,NA,3.6,backward-looking
gesichtspunkten,0.9799552218386426,right,0,1,1,NA,2,NA,2,points of view
rutschen,0.9799573864762392,right,0,1,1,NA,3,NA,3,slide
verbohrte,0.979965167470844,right,0,1,1,NA,2,NA,2,stubborn
schiebt,0.979981607015836,right,0,1,1,NA,6,NA,6,pushes
vaterländer,0.979987223372844,right,0,1,1,NA,8,NA,8,fatherlands
reaktionäre,0.9799927227224144,right,0,1,1,NA,3,NA,3,reactionary
überkommenen,0.9799979295533904,right,0,1,1,NA,3,NA,3,traditional
desorientiert,0.98001097588269,right,0,1,1,NA,7,NA,7,disoriented
streng,0.9800115609198784,right,0,2,2,NA,4,NA,4,strictly
ablehnende,0.9800174112917618,right,0,2,2,NA,3,NA,3,rejecting
sichherh,0.9800187568772948,right,0,1,1,NA,9,NA,9,sure
befähigt,0.98003203722147,right,0,1,1,NA,8,NA,8,empowered
philosopie,0.98003203722147,right,0,1,1,NA,1,NA,1,philosophy
libertäre,0.9800375950747592,right,0,1,1,NA,5,NA,5,libertarian
ausgrenzgegenüber,0.9800391161714488,right,0,1,1,NA,5,NA,5,borderline
marktwirtsch,0.980043913476393,right,0,1,1,NA,9,NA,9,market economy
wolen,0.9800451420544884,right,0,1,1,NA,2,NA,2,want
inhumane,0.9800483597590244,right,0,1,1,NA,2,NA,2,inhumane
orban,0.9800503488854646,right,0,1,1,NA,6,NA,6,orban
verachten,0.980053683597438,right,0,1,1,NA,1,NA,1,despise
traditionalismus,0.9800549121755336,right,0,2,2,NA,4,NA,4,traditionalism
bewährt,0.9800589489321332,right,0,1,1,NA,2,NA,2,proven
missachtung,0.9800619911255124,right,0,1,1,NA,3,NA,3,disregard
störkeren,0.9800627516738571,right,0,1,1,NA,3,NA,3,stronger
erhaltend,0.9800666129193,right,0,4,4,NA,5.75,NA,5.75,sustained
intransparenz,0.9800726973060588,right,0,2,2,NA,2,NA,2,lack of transparency
widerstände,0.9800990824832524,right,0,1,1,NA,NA,NA,NA,resistors
gewinnorientiert,0.9800996675204406,right,0,2,2,NA,2.5,NA,2.5,profit-oriented
motto,0.9800997845278784,right,0,1,1,NA,3,NA,3,motto
arbeitgeberfreundlich,0.9801008375948173,right,0,2,2,NA,6,NA,6,employer-friendly
puren,0.980103060736133,right,0,1,1,NA,4,NA,4,pure
verfolgung,0.9801082090633902,right,0,2,2,NA,2,NA,2,persecution
stream,0.9801178621769976,right,0,1,1,NA,6,NA,6,stream
veranlagte,0.9801223669633478,right,0,1,1,NA,6,NA,6,predisposed
wirtschaftsfreundlichen,0.9801283343426688,right,0,1,1,NA,3,NA,3,business-friendly
bewahrgdnation,0.9801314350397669,right,0,1,1,NA,8,NA,8,preservation nation
verlierer,0.9801453004211302,right,0,1,1,NA,3,NA,3,loser
undemokr,0.9801464704955068,right,0,1,1,NA,1,NA,1,undemocratic
agfreundlich,0.980159692335963,right,0,1,1,NA,2,NA,2,ag-friendly
kriegslust,0.9801599848545572,right,0,1,1,NA,1,NA,1,belligerence
autokraten,0.9801785305334272,right,0,1,1,NA,5,NA,5,autocrats
unreflektierte,0.980190523795788,right,0,1,1,NA,4,NA,4,unreflected
primitiv,0.9801960231453584,right,0,1,1,NA,5,NA,5,primitive
volksbegehren,0.9802064368073105,right,0,1,1,NA,3,NA,3,referendum
allgemein,0.9802171429878568,right,0,1,1,NA,4,NA,4,generally
gefahr,0.9802197756552044,right,0,2,2,NA,4,NA,4,danger
orientiertjeder,0.980220185181236,right,0,1,1,NA,9,NA,9,everyone is oriented
empathiel,0.9802301308134376,right,0,1,1,NA,2,NA,2,empathy
exklusion,0.9802411880162972,right,0,4,4,NA,2.5,NA,2.5,exclusion
familienfreundlich,0.9802514261670928,right,0,3,3,NA,9,NA,9,family-friendly
knd,0.980255872449724,right,0,1,1,NA,2,NA,2,knd
wahlkämpfen,0.9802572180352572,right,0,1,1,NA,5,NA,5,election campaigns
traditionswahrung,0.9802642384815172,right,0,1,1,NA,3,NA,3,preservation of tradition
biologismus,0.9802683337418356,right,0,2,2,NA,2.5,NA,2.5,biologism
außenp,0.9802706738905888,right,0,1,1,NA,2,NA,2,external
lobbygruppen,0.9802707323943076,right,0,1,1,NA,2,NA,2,lobby groups
rückwärtsgewandheit,0.9802712589277772,right,0,1,1,NA,2,NA,2,backwardness
herrschenden,0.9802813215674164,right,0,1,1,NA,1,NA,1,ruling
urbewahrend,0.9802819651083235,right,0,1,1,NA,3,NA,3,original preservation
einwanderungsunfreundliche,0.9802874644578938,right,0,1,1,NA,4,NA,4,anti-immigration
antieu,0.9802882835099574,right,0,3,3,NA,5.666666666666667,NA,5.666666666666667,antieu
privatwirtschaftl,0.9802926127851512,right,0,1,1,NA,9,NA,9,private sector
volksverbunden,0.9802979951272836,right,0,1,1,NA,9,NA,9,people-oriented
missbrauch,0.980298931186785,right,0,1,1,NA,4,NA,4,abuse
elitäres,0.9803099883896444,right,0,1,1,NA,1,NA,1,elitist
heimat,0.9803113924788964,right,0,13,13,NA,7.727272727272728,NA,7.727272727272728,hometown
immun,0.9803125040495544,right,0,1,1,NA,7,NA,7,immune
gesellschaftskonservativ,0.9803163652949972,right,0,1,1,NA,4,NA,4,socially conservative
stur,0.9803167163173102,right,0,2,2,NA,5.5,NA,5.5,stubborn
wertendes,0.9803226836966312,right,0,1,1,NA,2,NA,2,judgmental
europakritik,0.9803291776094216,right,0,2,2,NA,7,NA,7,criticism of Europe
grundwertetrias,0.9803302306763606,right,0,1,1,NA,3,NA,3,basic values ​​triad
germany,0.9803370171077452,right,0,1,1,NA,NA,NA,NA,germany
ausländerpolitik,0.980360184580403,right,0,2,2,NA,4.5,NA,4.5,immigration policy
konersativ,0.9803753370435806,right,0,1,1,NA,3,NA,3,conservative
dumpfheit,0.9803846976385938,right,0,2,2,NA,4,NA,4,dullness
spiessertum,0.9803872718022224,right,0,1,1,NA,2,NA,2,philistinism
megalomanie,0.9804010201761482,right,0,1,1,NA,3,NA,3,megalomania
bornierte,0.9804069290517504,right,0,1,1,NA,6,NA,6,narrow-minded
abschotten,0.980418922314111,right,0,2,2,NA,5,NA,5,seal off
raum,0.9804283414128432,right,0,2,2,NA,7,NA,7,space
multikulturelles,0.9804341917847263,right,0,1,1,NA,1,NA,1,multicultural
zuversicht,0.9804369999632304,right,0,1,1,NA,7,NA,7,confidence
unsolidarische,0.9804422652979252,right,0,1,1,NA,4,NA,4,unsolidary
realismus,0.9804435523797396,right,0,1,1,NA,6,NA,6,realism
tradiertem,0.9804510993594692,right,0,1,1,NA,3,NA,3,traditional
wissenschatl,0.9804540245454106,right,0,1,1,NA,8,NA,8,scientific
zuspitzen,0.980466836859835,right,0,1,1,NA,4,NA,4,to escalate
tränengetränkte,0.9804719851870924,right,0,1,1,NA,7,NA,7,tear-soaked
deutschtümelei,0.9804725702242808,right,0,3,3,NA,5,NA,5,German nationalism
statusquo,0.9804774845366626,right,0,1,1,NA,2,NA,2,status quo
lohndrückerei,0.9804804682263232,right,0,1,1,NA,1,NA,1,wage-cutting
wachstumsfixiert,0.9804839199457344,right,0,1,1,NA,2,NA,2,growth-fixated
antworten,0.9804918179477766,right,0,1,1,NA,2,NA,2,answer
kleinerer,0.9804958547043762,right,0,1,1,NA,3,NA,3,smaller
ausgrenzu,0.980509544574583,right,0,1,1,NA,6,NA,6,exclusion
hauptsache,0.9805161554948112,right,0,1,1,NA,1,NA,1,main thing
strafrecht,0.9805170915543124,right,0,1,1,NA,8,NA,8,criminal law
media,0.9805193731993468,right,0,1,1,NA,6,NA,6,media
allerdings,0.9805233514522276,right,0,1,1,NA,6,NA,6,however
einfältigen,0.9805244630228852,right,0,1,1,NA,4,NA,4,simple-minded
anpassungsfähig,0.980539615486063,right,0,1,1,NA,4,NA,4,adaptable
grüsse,0.9805419556348164,right,0,1,1,NA,4,NA,4,greetings
ideal,0.98054628491001,right,0,1,1,NA,3,NA,3,ideal
alleiniger,0.9805476304955432,right,0,1,1,NA,2,NA,2,sole
überholtes,0.9805486250587632,right,0,1,1,NA,1,NA,1,outdated
migr,0.9805497366294212,right,0,1,1,NA,6,NA,6,migr
blutes,0.9805552359789914,right,0,1,1,NA,7,NA,7,blood
zurückkommuniziert,0.9805576346314636,right,0,1,1,NA,9,NA,9,communicated back
respektiert,0.9805628999661584,right,0,1,1,NA,4,NA,4,respected
religiös,0.9805807436004024,right,0,4,4,NA,5,NA,5,religious
wertkonserv,0.980587179009474,right,0,1,1,NA,1,NA,1,value conservation
gewinner,0.9805928246183414,right,0,1,1,NA,3,NA,3,winner
faktenleugnung,0.9806055491771876,right,0,1,1,NA,2,NA,2,denial of facts
beantwortbar,0.9806152607945138,right,0,1,1,NA,7,NA,7,answerable
klassizismus,0.9806194730622696,right,0,1,1,NA,2,NA,2,classicism
raushalten,0.980621871714742,right,0,1,1,NA,3,NA,3,stay out of it
linkssiehe,0.9806318173469436,right,0,1,1,NA,5,NA,5,left see
abzutun,0.9806382527560152,right,0,1,1,NA,3,NA,3,to dismiss
althergebrachtes,0.9806413534531132,right,0,1,1,NA,2,NA,2,traditional
altem,0.9806442786390548,right,0,1,1,NA,7,NA,7,old
sicherheitsfragen,0.9806450391873996,right,0,1,1,NA,5,NA,5,security questions
eingefärbte,0.9806458582394634,right,0,1,1,NA,4,NA,4,colored
abschottungspolitik,0.9806501290109382,right,0,2,2,NA,3,NA,3,isolation policy
verblendete,0.9806517671150654,right,0,1,1,NA,6,NA,6,deluded
ursprung,0.9806670950893996,right,0,1,1,NA,5,NA,5,origin
widerstand,0.9806677386303068,right,0,1,1,NA,9,NA,9,resistance
petry,0.980670780823686,right,0,1,1,NA,1,NA,1,petry
freiheitsdenken,0.9806717753869062,right,0,1,1,NA,2,NA,2,freedom-thinking
ignnationalismu,0.9806794393740732,right,0,1,1,NA,4,NA,4,ignnationalism
laworderdenken,0.980685874783145,right,0,1,1,NA,3,NA,3,law-order thinking
ärmer,0.9806947088446888,right,0,1,1,NA,6,NA,6,poorer
historisch,0.980694942859564,right,0,2,2,NA,7,NA,7,historical
natiointeres,0.9807000911868212,right,0,1,1,NA,7,NA,7,national interests
bayern,0.9807090422558028,right,0,1,1,NA,2,NA,2,Bavaria
propagieren,0.980723609681792,right,0,1,1,NA,2,NA,2,propagate
andersartiger,0.9807248967636064,right,0,3,3,NA,4,NA,4,different
elitedenken,0.98072571581567,right,0,2,2,NA,4.5,NA,4.5,elitism
kanzlerinnenawahlverein,0.980726768882609,right,0,1,1,NA,3,NA,3,chancellor election association
tiefgreifenden,0.9807467771544498,right,0,1,1,NA,7,NA,7,profound
taditionellem,0.9807556112159936,right,0,1,1,NA,3,NA,3,traditional
wollend,0.9807640357515056,right,0,1,1,NA,2,NA,2,wanting
springt,0.9807656738556328,right,0,1,1,NA,9,NA,9,jumps
nationalbezogen,0.9807718752498292,right,0,2,2,NA,5,NA,5,nationally related
angstmacherei,0.9807725772944552,right,0,1,1,NA,2,NA,2,scaremongering
kotzen,0.9807748004357708,right,0,1,1,NA,1,NA,1,puke
seriöse,0.9807814113559988,right,0,1,1,NA,9,NA,9,serious
rückwärtsg,0.9807815283634364,right,0,2,2,NA,2,NA,2,backwards
tendenziell,0.9807846290605348,right,0,1,1,NA,6,NA,6,tend to
unterdrücken,0.9807857406311924,right,0,1,1,NA,1,NA,1,suppress
deutschtum,0.9807949257150492,right,0,1,1,NA,5,NA,5,Germanness
klientel,0.9807989039679298,right,0,2,2,NA,4.5,NA,4.5,clientele
agressiver,0.9807992549902428,right,0,1,1,NA,4,NA,4,aggressive
fremdenfei,0.9807997230199936,right,0,1,1,NA,3,NA,3,xenophobic
herauszuzögern,0.9808051638658448,right,0,1,1,NA,2,NA,2,delaying
ausschliessend,0.9808053393770014,right,0,1,1,NA,2,NA,2,exclusive
polarisieren,0.980806216932784,right,0,1,1,NA,9,NA,9,polarize
ablehnt,0.9808140564311076,right,0,2,2,NA,6,NA,6,rejects
konseravtiv,0.9808165720910174,right,0,1,1,NA,6,NA,6,conservative
schlägertrupps,0.9808223639591818,right,0,1,1,NA,8,NA,8,gangs of thugs
verlässlich,0.9808224224629006,right,0,2,2,NA,7.5,NA,7.5,reliable
wirtschaftsliberalismus,0.980827161264126,right,0,5,5,NA,1.8,NA,1.8,economic liberalism
haftend,0.98082897487941,right,0,1,1,NA,4,NA,4,adhesive
unmaßgeblich,0.9808355272959192,right,0,1,1,NA,4,NA,4,irrelevant
antiliberale,0.9808385109855796,right,0,1,1,NA,2,NA,2,anti-liberal
räder,0.9808415531789588,right,0,1,1,NA,3,NA,3,wheels
frisst,0.980852434870662,right,0,1,1,NA,7,NA,7,eats
volksverdummung,0.980855184545447,right,0,1,1,NA,6,NA,6,dumbing down of the population
ignorieren,0.9808567641458554,right,0,1,1,NA,3,NA,3,ignore
volksverhl,0.9808603328727042,right,0,1,1,NA,3,NA,3,nationalistic attitude
kurzfristigem,0.980864662147898,right,0,1,1,NA,4,NA,4,short-term
egoismuss,0.9808727356610968,right,0,1,1,NA,1,NA,1,egoism
seriösität,0.9808843779011444,right,0,1,1,NA,9,NA,9,seriousness
besitzstand,0.9808858404941152,right,0,2,2,NA,2,NA,2,acquis
zurückgewandt,0.9808911643325292,right,0,1,1,NA,6,NA,6,turned back
gross,0.9808931534589694,right,0,1,1,NA,9,NA,9,large
pseudoeliten,0.9809056732547996,right,0,1,1,NA,2,NA,2,pseudo-elites
großkonzernen,0.9809229318518552,right,0,2,2,NA,3.5,NA,3.5,large corporations
rückenfreihalten,0.9809334040175264,right,0,1,1,NA,6,NA,6,keep your back free
verharrend,0.980933872047277,right,0,2,2,NA,4,NA,4,remaining
gewohntem,0.9809351006253724,right,0,1,1,NA,3,NA,3,usual
sicherheitspolitischen,0.9809414775307252,right,0,1,1,NA,3,NA,3,security policy
sehen,0.9809435251608845,right,0,2,2,NA,6.5,NA,6.5,see
intolerantz,0.9809597306910012,right,0,1,1,NA,2,NA,2,intolerance
lobbyistische,0.9809630654029746,right,0,1,1,NA,5,NA,5,lobbying
finanzliberalismus,0.980966107596354,right,0,1,1,NA,7,NA,7,financial liberalism
unterdrückendes,0.9809680382190754,right,0,1,1,NA,2,NA,2,oppressive
reaktionismus,0.9809699688417968,right,0,1,1,NA,8,NA,8,reactionism
kurzsichti,0.9809816110818446,right,0,1,1,NA,2,NA,2,short-sighted
werteorient,0.9809938968627996,right,0,1,1,NA,8,NA,8,value-oriented
lobbyinteressen,0.9809949499297383,right,0,1,1,NA,3,NA,3,lobby interests
sinti,0.9810016193536854,right,0,1,1,NA,6,NA,6,Sinti
verharmlost,0.9810022628945926,right,0,2,2,NA,5,NA,5,trivialized
wünschenswert,0.9810026724206244,right,0,1,1,NA,4,NA,4,desirable
haushalt,0.9810053050879718,right,0,1,1,NA,8,NA,8,household
werterhaltend,0.9810127935639824,right,0,1,1,NA,8,NA,8,value-preserving
fehlbar,0.9810209255809,right,0,1,1,NA,8,NA,8,fallible
andersdenke,0.9810341474213564,right,0,1,1,NA,2,NA,2,think differently
fleißigen,0.9810378331556427,right,0,1,1,NA,6,NA,6,hardworking
bürgerrechtsverletzungen,0.9810401733043962,right,0,1,1,NA,2,NA,2,civil rights violations
falsches,0.9810419284159612,right,0,1,1,NA,7,NA,7,wrong
seehofer,0.981045789661404,right,0,1,1,NA,1,NA,1,Seehofer
wirtschaftsliberale,0.9810636332956482,right,0,1,1,NA,9,NA,9,economic liberals
intolleranz,0.9810666169853086,right,0,1,1,NA,6,NA,6,intolerance
renditeorientiert,0.9810672605262156,right,0,1,1,NA,2,NA,2,return-oriented
religioes,0.9810698346898444,right,0,1,1,NA,3,NA,3,religious
drumherum,0.98107106326794,right,0,1,1,NA,4,NA,4,around it
migrationskritik,0.9810955763261308,right,0,1,1,NA,10,NA,10,criticism of migration
frühindustrialisiert,0.9810993790678548,right,0,1,1,NA,1,NA,1,early industrialized
kontrollwahn,0.9811133029529372,right,0,1,1,NA,5,NA,5,control mania
credo,0.9811159941240034,right,0,1,1,NA,2,NA,2,credo
marktliberalismus,0.9811160526277224,right,0,1,1,NA,4,NA,4,market liberalism
homosexuelle,0.9811183927764756,right,0,1,1,NA,10,NA,10,homosexual
verantwortungsethisch,0.9811274608528948,right,0,1,1,NA,8,NA,8,ethical responsibility
verschmäht,0.981168998493266,right,0,1,1,NA,9,NA,9,spurned
akzeptabel,0.9811694665230166,right,0,1,1,NA,3,NA,3,acceptable
erwünscht,0.9812052122952234,right,0,1,1,NA,2,NA,2,desired
traditionslinien,0.9812056218212551,right,0,1,1,NA,7,NA,7,lines of tradition
regierungskabinetten,0.981214806905112,right,0,1,1,NA,9,NA,9,government cabinets
medienbild,0.9812175565798972,right,0,1,1,NA,7,NA,7,media image
kapitalgesteuert,0.9812189021654304,right,0,1,1,NA,3,NA,3,capital-driven
machterhalt,0.9812231729369052,right,0,2,2,NA,1.5,NA,1.5,retention of power
moderatoren,0.9812250450559076,right,0,1,1,NA,4,NA,4,moderators
neigen,0.9812255715893772,right,0,2,2,NA,4,NA,4,tend
aussitzen,0.981227326700942,right,0,1,1,NA,5,NA,5,sit it out
vergangenemgegenwärtigem,0.9812384424075205,right,0,1,1,NA,2,NA,2,pastpresent
gier,0.9812385009112392,right,0,4,4,NA,2.25,NA,2.25,greed
unmtertanengeist,0.9812407825562736,right,0,1,1,NA,2,NA,2,unofficial spirit
skepso,0.9812412505860244,right,0,1,1,NA,4,NA,4,skepso
konsumierend,0.9812421281418068,right,0,1,1,NA,5,NA,5,consuming
reaktionäres,0.9812510207070696,right,0,1,1,NA,3,NA,3,reactionary
ande,0.981256812575234,right,0,1,1,NA,6,NA,6,others
böswilligkeit,0.9812590357165496,right,0,1,1,NA,1,NA,1,malice
geerdet,0.9812614343690216,right,0,1,1,NA,11,NA,11,grounded
maaßen,0.9812642425475256,right,0,1,1,NA,5,NA,5,dimensions
verantwortungsbewusst,0.9812723745644434,right,0,3,3,NA,8.333333333333334,NA,8.333333333333334,responsible
etabpartei,0.981276352817324,right,0,1,1,NA,6,NA,6,party
befürwortet,0.9812838997970534,right,0,1,1,NA,1,NA,1,advocated
fremdem,0.9812951325110694,right,0,1,1,NA,6,NA,6,foreign
angebotsorientiert,0.981295951563133,right,0,1,1,NA,3,NA,3,supply-oriented
antieuropäische,0.9813018604387352,right,0,1,1,NA,8,NA,8,anti-European
christentum,0.9813019774461728,right,0,1,1,NA,9,NA,9,Christianity
ausgeprägt,0.9813026794907987,right,0,1,1,NA,8,NA,8,pronounced
bewährtem,0.9813139707085335,right,0,3,3,NA,7.666666666666667,NA,7.666666666666667,proven
konservatis,0.981316252353568,right,0,1,1,NA,1,NA,1,conservative
faule,0.9813256129485812,right,0,1,1,NA,9,NA,9,lazy
subjetive,0.9813319313502152,right,0,1,1,NA,3,NA,3,subjective
ausbeuterisch,0.9813338619729368,right,0,1,1,NA,2,NA,2,exploitative
stärkenschwachen,0.9813417014712602,right,0,1,1,NA,8,NA,8,weaker ones
ressentiments,0.9813528171778384,right,0,4,4,NA,4,NA,4,resentment
rechtsbewusstsein,0.981364166899292,right,0,1,1,NA,9,NA,9,legal awareness
wissenschaftsfeindlichkeit,0.9813672090926712,right,0,3,3,NA,2.3333333333333335,NA,2.3333333333333335,hostility to science
eingefahren,0.981367969641016,right,0,1,1,NA,6,NA,6,retracted
wertekonservativere,0.9813712458492708,right,0,1,1,NA,8,NA,8,more conservative values
rassenideologie,0.9813748145761196,right,0,1,1,NA,2,NA,2,racial ideology
vaterlandsliebe,0.9813821275409736,right,0,1,1,NA,8,NA,8,love of country
ideologiefreier,0.9813856377641036,right,0,1,1,NA,7,NA,7,ideology-free
afdnazis,0.9813872758682308,right,0,1,1,NA,4,NA,4,AfD Nazis
egoismen,0.9813996201529048,right,0,2,2,NA,6,NA,6,egoisms
wirtschaftsliberalität,0.9814052950136316,right,0,2,2,NA,4,NA,4,economic liberalism
rückschrittliche,0.9814074011475096,right,0,1,1,NA,1,NA,1,backward
radikalisierung,0.9814178148094616,right,0,2,2,NA,1.5,NA,1.5,radicalization
politikohnmacht,0.9814213250325916,right,0,1,1,NA,3,NA,3,political impotence
übersteigerter,0.9814286379974456,right,0,2,2,NA,3.5,NA,3.5,exaggerated
abnicht,0.9814293400420716,right,0,1,1,NA,2,NA,2,abnicht
orderdenken,0.9814315046796686,right,0,1,1,NA,3,NA,3,order mentality
konserativ,0.9814472421800344,right,0,2,2,NA,4,NA,4,conservative
konservatund,0.981473627357228,right,0,1,1,NA,3,NA,3,conservative
unehrlichkeit,0.9814753824687932,right,0,3,3,NA,4.333333333333333,NA,4.333333333333333,dishonesty
staatsvolkes,0.9814804137886128,right,0,1,1,NA,1,NA,1,people of the state
aufgreift,0.981483455981992,right,0,1,1,NA,9,NA,9,takes up
hanse,0.9814839240117428,right,0,1,1,NA,9,NA,9,Hanse
nasi,0.981487668249748,right,0,1,1,NA,3,NA,3,nasi
wirimgegensatzzudenanderengefühls,0.9814942206662572,right,0,1,1,NA,6,NA,6,"we, in contrast to the others, feel"
zuzuhören,0.9815101921814986,right,0,1,1,NA,1,NA,1,listening
respektlosigkeit,0.9815207228508884,right,0,1,1,NA,4,NA,4,disrespect
schlanken,0.9815263392078964,right,0,1,1,NA,7,NA,7,slim
tüchtig,0.9815285623492122,right,0,1,1,NA,7,NA,7,hardworking
vorgemeinnutz,0.9815325991058116,right,0,1,1,NA,3,NA,3,pre-public benefit
beharrung,0.9815438318198274,right,0,6,6,NA,3.2,NA,3.2,persistence
versteift,0.9815581067272228,right,0,1,1,NA,2,NA,2,stiffened
neuerdings,0.9815617924615092,right,0,1,1,NA,2,NA,2,recently
auswechselbares,0.9815637815879494,right,0,1,1,NA,3,NA,3,replaceable
reserviertheit,0.981564600640013,right,0,1,1,NA,2,NA,2,reserve
rückwärtsgewandtheit,0.9815883531498591,right,0,3,3,NA,3.3333333333333335,NA,3.3333333333333335,backwardness
fundamentalismus,0.981589464720517,right,0,1,1,NA,1,NA,1,fundamentalism
eigennutznutzenmaximierer,0.9815927994324904,right,0,1,1,NA,2,NA,2,self-interest maximizer
interessant,0.9815935599808352,right,0,1,1,NA,7,NA,7,interesting
winkel,0.9816102335407026,right,0,1,1,NA,2,NA,2,angle
asylsuchenden,0.981614270297302,right,0,1,1,NA,5,NA,5,asylum seekers
wertebewahrend,0.9816234553811588,right,0,2,2,NA,4.5,NA,4.5,value-preserving
fremdenanderen,0.981625795529912,right,0,1,1,NA,3,NA,3,strangers
fragwürdiger,0.9816276676489148,right,0,1,1,NA,3,NA,3,questionable
wissenschaftlicher,0.981637730288554,right,0,1,1,NA,4,NA,4,scientific
fake,0.9816382568220235,right,0,2,2,NA,6.5,NA,6.5,fake
christlichabendländischer,0.9816387248517742,right,0,1,1,NA,8,NA,8,Christian Western
aufgefasst,0.9816411820079652,right,0,1,1,NA,6,NA,6,perceived
minderhgegeneinausspe,0.9816516541736362,right,0,1,1,NA,3,NA,3,minor versus minor
diskriminierender,0.9816539943223896,right,0,1,1,NA,6,NA,6,discriminatory
liberträrwirtschaftlich,0.9816582065901456,right,0,1,1,NA,5,NA,5,libertarian economics
lib,0.981658382101302,right,0,2,2,NA,8.5,NA,8.5,lib
famupartbild,0.9816601372128668,right,0,1,1,NA,6,NA,6,famupartbild
unsoziales,0.9816603127240234,right,0,2,2,NA,2,NA,2,antisocial
vertrauten,0.9816668651405328,right,0,1,1,NA,1,NA,1,trusted
selbstverantw,0.9816690882818484,right,0,1,1,NA,NA,NA,NA,self-responsible
negieren,0.9816714869343204,right,0,2,2,NA,5.5,NA,5.5,negate
spinnertum,0.9816802624921456,right,0,1,1,NA,6,NA,6,craziness
stammtisch,0.981693659843758,right,0,1,1,NA,3,NA,3,Stammtisch
strebsamkeit,0.9817085782920604,right,0,1,1,NA,8,NA,8,ambition
wachstumsorientiert,0.981715013701132,right,0,3,3,NA,4.333333333333333,NA,4.333333333333333,growth-oriented
selig,0.9817267729486177,right,0,1,1,NA,7,NA,7,blessed
nationalbewusstsein,0.9817376546403204,right,0,1,1,NA,9,NA,9,national consciousness
