...1,id_new,party_cand,lr_self,year,ost,left_desc,right_desc,left_words
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,links
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,politik
2017,2018,GRUENE,3,2021,0,soziale gerechtigkeit steuergerechtigkeit bildungsgerechtigkeit fair im globalen kontext,faschistisches gedankengut kapital marktwirtschaft rassistisch diskriminierend frauenfeindlich,sozial
2017,2018,GRUENE,3,2021,0,soziale gerechtigkeit steuergerechtigkeit bildungsgerechtigkeit fair im globalen kontext,faschistisches gedankengut kapital marktwirtschaft rassistisch diskriminierend frauenfeindlich,gerechtigkeit
2018,2019,SPD,2,2021,0,freiheit wohlstand zukunft,obrigkeit bevormundung,freiheit
2018,2019,SPD,2,2021,0,freiheit wohlstand zukunft,obrigkeit bevormundung,wohlstand
2019,2020,DIE LINKE,2,2021,0,interessen von arbeitnehmern rentnern u erwerbslosen vertreten  einsatz für den frieden,interessen der reichen u arbeitgebern vertreten  militarismus  nationalismus,interessen
2019,2020,DIE LINKE,2,2021,0,interessen von arbeitnehmern rentnern u erwerbslosen vertreten  einsatz für den frieden,interessen der reichen u arbeitgebern vertreten  militarismus  nationalismus,frieden
2020,2021,FDP,6,2021,0,linke,afd,links
2021,2022,GRUENE,3,2021,0,soziale gerechtigkeit   eher ökologisch orientiert,in der extremen rechte antidemokratisch   weniger steuern weniger regulierung   gegen zuwanderung,sozial
2021,2022,GRUENE,3,2021,0,soziale gerechtigkeit   eher ökologisch orientiert,in der extremen rechte antidemokratisch   weniger steuern weniger regulierung   gegen zuwanderung,gerechtigkeit
2021,2022,GRUENE,3,2021,0,soziale gerechtigkeit   eher ökologisch orientiert,in der extremen rechte antidemokratisch   weniger steuern weniger regulierung   gegen zuwanderung,ökologisch
2022,2023,DIE LINKE,2,2021,0,freies leben in harmonie und solidarität mit anderen man sieht sich im anderen und ist gleichzeitig auf ihn angewiesen man übt rücksicht aufeinander und lässt eigene lebensentscheidungen zu wohlstand wird gemeinsam erwirtschaftet,traditionen althergebrachtes andere sind und bleiben anders machtaffin hierarchien statusquo freiheitsbegriff ist individualistisch und ohne rücksicht,leben
2022,2023,DIE LINKE,2,2021,0,freies leben in harmonie und solidarität mit anderen man sieht sich im anderen und ist gleichzeitig auf ihn angewiesen man übt rücksicht aufeinander und lässt eigene lebensentscheidungen zu wohlstand wird gemeinsam erwirtschaftet,traditionen althergebrachtes andere sind und bleiben anders machtaffin hierarchien statusquo freiheitsbegriff ist individualistisch und ohne rücksicht,solidarität
2022,2023,DIE LINKE,2,2021,0,freies leben in harmonie und solidarität mit anderen man sieht sich im anderen und ist gleichzeitig auf ihn angewiesen man übt rücksicht aufeinander und lässt eigene lebensentscheidungen zu wohlstand wird gemeinsam erwirtschaftet,traditionen althergebrachtes andere sind und bleiben anders machtaffin hierarchien statusquo freiheitsbegriff ist individualistisch und ohne rücksicht,rücksicht
2022,2023,DIE LINKE,2,2021,0,freies leben in harmonie und solidarität mit anderen man sieht sich im anderen und ist gleichzeitig auf ihn angewiesen man übt rücksicht aufeinander und lässt eigene lebensentscheidungen zu wohlstand wird gemeinsam erwirtschaftet,traditionen althergebrachtes andere sind und bleiben anders machtaffin hierarchien statusquo freiheitsbegriff ist individualistisch und ohne rücksicht,eigene
2022,2023,DIE LINKE,2,2021,0,freies leben in harmonie und solidarität mit anderen man sieht sich im anderen und ist gleichzeitig auf ihn angewiesen man übt rücksicht aufeinander und lässt eigene lebensentscheidungen zu wohlstand wird gemeinsam erwirtschaftet,traditionen althergebrachtes andere sind und bleiben anders machtaffin hierarchien statusquo freiheitsbegriff ist individualistisch und ohne rücksicht,wohlstand
2023,2024,GRUENE,2,2021,0,sozial gesellschaftskritisch am gemeinwohl interessiert,egoistisch gewinnorientiert keine rücksicht auf das gemeinwohl rassistisch sexistisch unterdrückend,sozial
2023,2024,GRUENE,2,2021,0,sozial gesellschaftskritisch am gemeinwohl interessiert,egoistisch gewinnorientiert keine rücksicht auf das gemeinwohl rassistisch sexistisch unterdrückend,gemeinwohl
2024,2025,DIE LINKE,3,2021,0,international ausgerichtete solidarische,national ausgerichtet,international
2025,2026,FDP,5,2021,0,alles auf alle zu verteilen,leider wieder der rassenwahn,verteilen
2026,2027,GRUENE,5,2021,0,weltoffen sozial,konservativ,weltoffen
2026,2027,GRUENE,5,2021,0,weltoffen sozial,konservativ,sozial
2027,2028,DIE LINKE,3,2021,0,progressiv sozial,konservativ xenophob,progressiv
2027,2028,DIE LINKE,3,2021,0,progressiv sozial,konservativ xenophob,sozial
2028,2029,FDP,5,2021,0,sozialer ausgleich  gleichmacherei,autorität  nationalismus,sozial
2028,2029,FDP,5,2021,0,sozialer ausgleich  gleichmacherei,autorität  nationalismus,ausgleich
2028,2029,FDP,5,2021,0,sozialer ausgleich  gleichmacherei,autorität  nationalismus,gleichmacherei
2029,2030,GRUENE,2,2021,0,das allgemeinwohl steht im vordergrund der einzelne mensch ist bereit zu verzichten  materielle güter sind untergeordnet es geht im leben nicht darum reichtum zu erlangen,egoismus steht im vordergrund   menschen die anders sind werden abgewertet  geld regiert die welt ohne rücksicht auf verluste,mensch
2029,2030,GRUENE,2,2021,0,das allgemeinwohl steht im vordergrund der einzelne mensch ist bereit zu verzichten  materielle güter sind untergeordnet es geht im leben nicht darum reichtum zu erlangen,egoismus steht im vordergrund   menschen die anders sind werden abgewertet  geld regiert die welt ohne rücksicht auf verluste,leben
2029,2030,GRUENE,2,2021,0,das allgemeinwohl steht im vordergrund der einzelne mensch ist bereit zu verzichten  materielle güter sind untergeordnet es geht im leben nicht darum reichtum zu erlangen,egoismus steht im vordergrund   menschen die anders sind werden abgewertet  geld regiert die welt ohne rücksicht auf verluste,reichtum
2030,2031,SPD,4,2021,1,sozial ausgleich umwelt,spaltend nationalistisch rückwärtsgewandt,sozial
2030,2031,SPD,4,2021,1,sozial ausgleich umwelt,spaltend nationalistisch rückwärtsgewandt,ausgleich
2030,2031,SPD,4,2021,1,sozial ausgleich umwelt,spaltend nationalistisch rückwärtsgewandt,umwelt
2031,2032,DIE LINKE,2,2021,0,verteilung des gesellschaftlichen wohlstands von reich zu arm  streben nach sozioökonomischer gleichheit der menschen  abbau von diskriminierungen bestimmter menschengruppen  sozialismus sozialdemokratie keynesianismus,verteilung des gesellschaftlichen wohlstands von arm zu reich  streben nach sozioökonomischer ungleichheit der menschen  aufbau von diskriminierungen bestimmter menschengruppen  faschismus konservatismus neoliberalismus,verteilung
2031,2032,DIE LINKE,2,2021,0,verteilung des gesellschaftlichen wohlstands von reich zu arm  streben nach sozioökonomischer gleichheit der menschen  abbau von diskriminierungen bestimmter menschengruppen  sozialismus sozialdemokratie keynesianismus,verteilung des gesellschaftlichen wohlstands von arm zu reich  streben nach sozioökonomischer ungleichheit der menschen  aufbau von diskriminierungen bestimmter menschengruppen  faschismus konservatismus neoliberalismus,gesellschaftlichen
2031,2032,DIE LINKE,2,2021,0,verteilung des gesellschaftlichen wohlstands von reich zu arm  streben nach sozioökonomischer gleichheit der menschen  abbau von diskriminierungen bestimmter menschengruppen  sozialismus sozialdemokratie keynesianismus,verteilung des gesellschaftlichen wohlstands von arm zu reich  streben nach sozioökonomischer ungleichheit der menschen  aufbau von diskriminierungen bestimmter menschengruppen  faschismus konservatismus neoliberalismus,reich
2031,2032,DIE LINKE,2,2021,0,verteilung des gesellschaftlichen wohlstands von reich zu arm  streben nach sozioökonomischer gleichheit der menschen  abbau von diskriminierungen bestimmter menschengruppen  sozialismus sozialdemokratie keynesianismus,verteilung des gesellschaftlichen wohlstands von arm zu reich  streben nach sozioökonomischer ungleichheit der menschen  aufbau von diskriminierungen bestimmter menschengruppen  faschismus konservatismus neoliberalismus,gleichheit
2031,2032,DIE LINKE,2,2021,0,verteilung des gesellschaftlichen wohlstands von reich zu arm  streben nach sozioökonomischer gleichheit der menschen  abbau von diskriminierungen bestimmter menschengruppen  sozialismus sozialdemokratie keynesianismus,verteilung des gesellschaftlichen wohlstands von arm zu reich  streben nach sozioökonomischer ungleichheit der menschen  aufbau von diskriminierungen bestimmter menschengruppen  faschismus konservatismus neoliberalismus,mensch
2031,2032,DIE LINKE,2,2021,0,verteilung des gesellschaftlichen wohlstands von reich zu arm  streben nach sozioökonomischer gleichheit der menschen  abbau von diskriminierungen bestimmter menschengruppen  sozialismus sozialdemokratie keynesianismus,verteilung des gesellschaftlichen wohlstands von arm zu reich  streben nach sozioökonomischer ungleichheit der menschen  aufbau von diskriminierungen bestimmter menschengruppen  faschismus konservatismus neoliberalismus,abbau
2031,2032,DIE LINKE,2,2021,0,verteilung des gesellschaftlichen wohlstands von reich zu arm  streben nach sozioökonomischer gleichheit der menschen  abbau von diskriminierungen bestimmter menschengruppen  sozialismus sozialdemokratie keynesianismus,verteilung des gesellschaftlichen wohlstands von arm zu reich  streben nach sozioökonomischer ungleichheit der menschen  aufbau von diskriminierungen bestimmter menschengruppen  faschismus konservatismus neoliberalismus,sozialismus
