...1,id_new,party_cand,lr_self,year,ost,left_desc,right_desc,right_words
2062,2063,FDP,6,2021,0,sozialismus linker ökosozialismus kein leistungsprinzip gleichmacherei kein respekt vor eigentum moralismusdebatte,angst vor der weiterentwicklung der gesellschaft beständigkeit geht vor entwicklung ausgrenzung von migranten tradition wird als weg für die zukunft gesehen polemik,ausgrenzung
2062,2063,FDP,6,2021,0,sozialismus linker ökosozialismus kein leistungsprinzip gleichmacherei kein respekt vor eigentum moralismusdebatte,angst vor der weiterentwicklung der gesellschaft beständigkeit geht vor entwicklung ausgrenzung von migranten tradition wird als weg für die zukunft gesehen polemik,tradition
2063,2064,CDU,8,2021,0,extrem sozial sozialistisch,sehr traditionell neonazibewegung rückwärtsgewandt,traditionell
2063,2064,CDU,8,2021,0,extrem sozial sozialistisch,sehr traditionell neonazibewegung rückwärtsgewandt,rückwärtsgewandt
2064,2065,DIE LINKE,1,2021,0,offene solidarische und soziale gesellschaft frei von diskriminierung chancengleichheit klimagerechtigkeit,rassismus diskriminierend sexismus neoliberal,rassismus
2064,2065,DIE LINKE,1,2021,0,offene solidarische und soziale gesellschaft frei von diskriminierung chancengleichheit klimagerechtigkeit,rassismus diskriminierend sexismus neoliberal,neoliberal
2065,2066,AfD,8,2021,0,schuldenunion in eu zu lasten des deutschen steuerzahlers unbegrenzter zuzug ins deutsche sozialsysteme aufgabe der nationalen identität der deutschen leitkultur mit deutschem geld die welt retten vom deutschen volk erarbeitelit geld weltweit verschenken dem deutschen volk entziehen  eudssr,patriotisch auf das wohl des eigenen volkes bedacht nationale identität bewahren europa der vaterländer ewg statt eu  eudssr das von der deutschen volkswirtschaft erwirtschaftete geld in erster linie dem deutschen volk zukommen lassen,patriotisch
2065,2066,AfD,8,2021,0,schuldenunion in eu zu lasten des deutschen steuerzahlers unbegrenzter zuzug ins deutsche sozialsysteme aufgabe der nationalen identität der deutschen leitkultur mit deutschem geld die welt retten vom deutschen volk erarbeitelit geld weltweit verschenken dem deutschen volk entziehen  eudssr,patriotisch auf das wohl des eigenen volkes bedacht nationale identität bewahren europa der vaterländer ewg statt eu  eudssr das von der deutschen volkswirtschaft erwirtschaftete geld in erster linie dem deutschen volk zukommen lassen,eigene
2065,2066,AfD,8,2021,0,schuldenunion in eu zu lasten des deutschen steuerzahlers unbegrenzter zuzug ins deutsche sozialsysteme aufgabe der nationalen identität der deutschen leitkultur mit deutschem geld die welt retten vom deutschen volk erarbeitelit geld weltweit verschenken dem deutschen volk entziehen  eudssr,patriotisch auf das wohl des eigenen volkes bedacht nationale identität bewahren europa der vaterländer ewg statt eu  eudssr das von der deutschen volkswirtschaft erwirtschaftete geld in erster linie dem deutschen volk zukommen lassen,national
2065,2066,AfD,8,2021,0,schuldenunion in eu zu lasten des deutschen steuerzahlers unbegrenzter zuzug ins deutsche sozialsysteme aufgabe der nationalen identität der deutschen leitkultur mit deutschem geld die welt retten vom deutschen volk erarbeitelit geld weltweit verschenken dem deutschen volk entziehen  eudssr,patriotisch auf das wohl des eigenen volkes bedacht nationale identität bewahren europa der vaterländer ewg statt eu  eudssr das von der deutschen volkswirtschaft erwirtschaftete geld in erster linie dem deutschen volk zukommen lassen,identität
2065,2066,AfD,8,2021,0,schuldenunion in eu zu lasten des deutschen steuerzahlers unbegrenzter zuzug ins deutsche sozialsysteme aufgabe der nationalen identität der deutschen leitkultur mit deutschem geld die welt retten vom deutschen volk erarbeitelit geld weltweit verschenken dem deutschen volk entziehen  eudssr,patriotisch auf das wohl des eigenen volkes bedacht nationale identität bewahren europa der vaterländer ewg statt eu  eudssr das von der deutschen volkswirtschaft erwirtschaftete geld in erster linie dem deutschen volk zukommen lassen,europa
2065,2066,AfD,8,2021,0,schuldenunion in eu zu lasten des deutschen steuerzahlers unbegrenzter zuzug ins deutsche sozialsysteme aufgabe der nationalen identität der deutschen leitkultur mit deutschem geld die welt retten vom deutschen volk erarbeitelit geld weltweit verschenken dem deutschen volk entziehen  eudssr,patriotisch auf das wohl des eigenen volkes bedacht nationale identität bewahren europa der vaterländer ewg statt eu  eudssr das von der deutschen volkswirtschaft erwirtschaftete geld in erster linie dem deutschen volk zukommen lassen,deutschen
2065,2066,AfD,8,2021,0,schuldenunion in eu zu lasten des deutschen steuerzahlers unbegrenzter zuzug ins deutsche sozialsysteme aufgabe der nationalen identität der deutschen leitkultur mit deutschem geld die welt retten vom deutschen volk erarbeitelit geld weltweit verschenken dem deutschen volk entziehen  eudssr,patriotisch auf das wohl des eigenen volkes bedacht nationale identität bewahren europa der vaterländer ewg statt eu  eudssr das von der deutschen volkswirtschaft erwirtschaftete geld in erster linie dem deutschen volk zukommen lassen,geld
2065,2066,AfD,8,2021,0,schuldenunion in eu zu lasten des deutschen steuerzahlers unbegrenzter zuzug ins deutsche sozialsysteme aufgabe der nationalen identität der deutschen leitkultur mit deutschem geld die welt retten vom deutschen volk erarbeitelit geld weltweit verschenken dem deutschen volk entziehen  eudssr,patriotisch auf das wohl des eigenen volkes bedacht nationale identität bewahren europa der vaterländer ewg statt eu  eudssr das von der deutschen volkswirtschaft erwirtschaftete geld in erster linie dem deutschen volk zukommen lassen,deutschen
2065,2066,AfD,8,2021,0,schuldenunion in eu zu lasten des deutschen steuerzahlers unbegrenzter zuzug ins deutsche sozialsysteme aufgabe der nationalen identität der deutschen leitkultur mit deutschem geld die welt retten vom deutschen volk erarbeitelit geld weltweit verschenken dem deutschen volk entziehen  eudssr,patriotisch auf das wohl des eigenen volkes bedacht nationale identität bewahren europa der vaterländer ewg statt eu  eudssr das von der deutschen volkswirtschaft erwirtschaftete geld in erster linie dem deutschen volk zukommen lassen,volk
2066,2067,GRUENE,5,2021,0,aufblähung des sozialstaates,betonung von ungleichheit,ungleichheit
2067,2068,AfD,8,2021,0,die natürlichen unterschiede der menschen werden entweder negiert stark links oder man versucht sie abzubauen gemäßigt links,die natürlichen unterschiede der menschen werden entweder instrumentalisiert stark rechts oder sie werden akzeptiert und man versucht das beste aus dieser unterschiedlichkeit zu machen gemäßigt rechts,mensch
2067,2068,AfD,8,2021,0,die natürlichen unterschiede der menschen werden entweder negiert stark links oder man versucht sie abzubauen gemäßigt links,die natürlichen unterschiede der menschen werden entweder instrumentalisiert stark rechts oder sie werden akzeptiert und man versucht das beste aus dieser unterschiedlichkeit zu machen gemäßigt rechts,stark
2068,2069,GRUENE,2,2021,1,für einen staat der aktiv in wirtschaftliche prozesse eingreift die umverteilung von ressourcen innerhalb der gesellschaft forciert und für chancengleichheit und größtmögliche selbstbestimmung für alle sorgt,eigentlich bezieht sich dieser begriff auf die ökonomische dimension politischer positionen also auf eine unregulierte wirtschaft mit minimalen staatlichen eingriffen und mangelhafter sozialer absicherung faktisch bezieht sich der begriff in der politischen debatte meist auf autoritarismus nationalismus rassismus und die priorisierung von mehrheitsinteressen über den schutz der rechte von minderheiten,wirtschaft
2068,2069,GRUENE,2,2021,1,für einen staat der aktiv in wirtschaftliche prozesse eingreift die umverteilung von ressourcen innerhalb der gesellschaft forciert und für chancengleichheit und größtmögliche selbstbestimmung für alle sorgt,eigentlich bezieht sich dieser begriff auf die ökonomische dimension politischer positionen also auf eine unregulierte wirtschaft mit minimalen staatlichen eingriffen und mangelhafter sozialer absicherung faktisch bezieht sich der begriff in der politischen debatte meist auf autoritarismus nationalismus rassismus und die priorisierung von mehrheitsinteressen über den schutz der rechte von minderheiten,sozial
2068,2069,GRUENE,2,2021,1,für einen staat der aktiv in wirtschaftliche prozesse eingreift die umverteilung von ressourcen innerhalb der gesellschaft forciert und für chancengleichheit und größtmögliche selbstbestimmung für alle sorgt,eigentlich bezieht sich dieser begriff auf die ökonomische dimension politischer positionen also auf eine unregulierte wirtschaft mit minimalen staatlichen eingriffen und mangelhafter sozialer absicherung faktisch bezieht sich der begriff in der politischen debatte meist auf autoritarismus nationalismus rassismus und die priorisierung von mehrheitsinteressen über den schutz der rechte von minderheiten,sicherheit
2068,2069,GRUENE,2,2021,1,für einen staat der aktiv in wirtschaftliche prozesse eingreift die umverteilung von ressourcen innerhalb der gesellschaft forciert und für chancengleichheit und größtmögliche selbstbestimmung für alle sorgt,eigentlich bezieht sich dieser begriff auf die ökonomische dimension politischer positionen also auf eine unregulierte wirtschaft mit minimalen staatlichen eingriffen und mangelhafter sozialer absicherung faktisch bezieht sich der begriff in der politischen debatte meist auf autoritarismus nationalismus rassismus und die priorisierung von mehrheitsinteressen über den schutz der rechte von minderheiten,politisch
2068,2069,GRUENE,2,2021,1,für einen staat der aktiv in wirtschaftliche prozesse eingreift die umverteilung von ressourcen innerhalb der gesellschaft forciert und für chancengleichheit und größtmögliche selbstbestimmung für alle sorgt,eigentlich bezieht sich dieser begriff auf die ökonomische dimension politischer positionen also auf eine unregulierte wirtschaft mit minimalen staatlichen eingriffen und mangelhafter sozialer absicherung faktisch bezieht sich der begriff in der politischen debatte meist auf autoritarismus nationalismus rassismus und die priorisierung von mehrheitsinteressen über den schutz der rechte von minderheiten,nationalismus
2068,2069,GRUENE,2,2021,1,für einen staat der aktiv in wirtschaftliche prozesse eingreift die umverteilung von ressourcen innerhalb der gesellschaft forciert und für chancengleichheit und größtmögliche selbstbestimmung für alle sorgt,eigentlich bezieht sich dieser begriff auf die ökonomische dimension politischer positionen also auf eine unregulierte wirtschaft mit minimalen staatlichen eingriffen und mangelhafter sozialer absicherung faktisch bezieht sich der begriff in der politischen debatte meist auf autoritarismus nationalismus rassismus und die priorisierung von mehrheitsinteressen über den schutz der rechte von minderheiten,rassismus
2068,2069,GRUENE,2,2021,1,für einen staat der aktiv in wirtschaftliche prozesse eingreift die umverteilung von ressourcen innerhalb der gesellschaft forciert und für chancengleichheit und größtmögliche selbstbestimmung für alle sorgt,eigentlich bezieht sich dieser begriff auf die ökonomische dimension politischer positionen also auf eine unregulierte wirtschaft mit minimalen staatlichen eingriffen und mangelhafter sozialer absicherung faktisch bezieht sich der begriff in der politischen debatte meist auf autoritarismus nationalismus rassismus und die priorisierung von mehrheitsinteressen über den schutz der rechte von minderheiten,schutz
2068,2069,GRUENE,2,2021,1,für einen staat der aktiv in wirtschaftliche prozesse eingreift die umverteilung von ressourcen innerhalb der gesellschaft forciert und für chancengleichheit und größtmögliche selbstbestimmung für alle sorgt,eigentlich bezieht sich dieser begriff auf die ökonomische dimension politischer positionen also auf eine unregulierte wirtschaft mit minimalen staatlichen eingriffen und mangelhafter sozialer absicherung faktisch bezieht sich der begriff in der politischen debatte meist auf autoritarismus nationalismus rassismus und die priorisierung von mehrheitsinteressen über den schutz der rechte von minderheiten,minderheiten
2069,2070,DIE LINKE,1,2021,0,offen progressiv fair solidarisch demokratisch egalitär empowernd vorausschauend umverteilend,neoliberal autoritär konservatis rückwärtsgewand unterdrückend reaktionär,neoliberal
2069,2070,DIE LINKE,1,2021,0,offen progressiv fair solidarisch demokratisch egalitär empowernd vorausschauend umverteilend,neoliberal autoritär konservatis rückwärtsgewand unterdrückend reaktionär,autoritär
2069,2070,DIE LINKE,1,2021,0,offen progressiv fair solidarisch demokratisch egalitär empowernd vorausschauend umverteilend,neoliberal autoritär konservatis rückwärtsgewand unterdrückend reaktionär,reaktionär
2070,2071,DIE LINKE,2,2021,0,eine sozialökologisch gerechte politik die der großen mehrheit der bevölkerung nützt eine klare kante gegen rassismus antisemitismus antiziganismus sexismus homophobie und sämtlichen menschenhass für vielfalt und individualität,eine rückwärtsgewandte politik die eine elite aufbaut und menschenverachtende ideologie in der bevölkerung etabliert rassismus antisemitismus und vorurteile schüren um die gesellschaft zu spalten und kontrollieren zu können,politik
2070,2071,DIE LINKE,2,2021,0,eine sozialökologisch gerechte politik die der großen mehrheit der bevölkerung nützt eine klare kante gegen rassismus antisemitismus antiziganismus sexismus homophobie und sämtlichen menschenhass für vielfalt und individualität,eine rückwärtsgewandte politik die eine elite aufbaut und menschenverachtende ideologie in der bevölkerung etabliert rassismus antisemitismus und vorurteile schüren um die gesellschaft zu spalten und kontrollieren zu können,ideologie
2070,2071,DIE LINKE,2,2021,0,eine sozialökologisch gerechte politik die der großen mehrheit der bevölkerung nützt eine klare kante gegen rassismus antisemitismus antiziganismus sexismus homophobie und sämtlichen menschenhass für vielfalt und individualität,eine rückwärtsgewandte politik die eine elite aufbaut und menschenverachtende ideologie in der bevölkerung etabliert rassismus antisemitismus und vorurteile schüren um die gesellschaft zu spalten und kontrollieren zu können,bevölkerung
